#	id	0
of	ADP
america	PROPN
.	PUNCT

#	id	2018
derek	PROPN
ramsay	PROPN
as	ADP
louie	PROPN
/	SYM
machete	NOUN
a	DET
sculpted	ADJ
figure	NOUN
that	PRON
change	VERB
into	ADP
a	DET
tribal	ADJ
warrior	NOUN
.	PUNCT

#	id	2019
nil	NOUN
is	AUX
a	DET
germany	PROPN
brand	NOUN
of	ADP
cigarette	NOUN
,	PUNCT
currently	ADV
owned	VERB
and	CCONJ
manufactured	VERB
by	ADP
gallaher	NOUN
group	NOUN
,	PUNCT
a	DET
subsidiary	NOUN
of	ADP
japan	PROPN
tobacco	PROPN
.	PUNCT

#	id	2020
vnn	NOUN
is	AUX
a	DET
venture	NOUN
capital	NOUN
and	CCONJ
private	ADJ
equity	NOUN
company	NOUN
belonging	VERB
to	ADP
votorantim	PROPN
group	NOUN
.	PUNCT

#	id	2021
at	ADP
this	DET
moment	NOUN
they	PRON
are	AUX
going	VERB
to	PART
be	AUX
scrapped	VERB
,	PUNCT
substituted	VERB
by	ADP
the	DET
double	ADJ
deck	NOUN
railcars	NOUN
treno	PROPN
ad	NOUN
alta	PROPN
frequentazione	PROPN
and	CCONJ
treno	PROPN
servizio	PROPN
regionale	PROPN
.	PUNCT

#	id	2022
south	PROPN
china	PROPN
morning	NOUN
post	NOUN
,	PUNCT
however	ADV
,	PUNCT
stated	VERB
it	PRON
is	AUX
a	DET
thought	NOUN
provoking	VERB
sentimental	ADJ
ballad	NOUN
.	PUNCT

#	id	2023
the	DET
main	ADJ
testaments	NOUN
to	ADP
their	PRON
existence	NOUN
and	CCONJ
activities	NOUN
are	AUX
examples	NOUN
of	ADP
funerary	ADJ
art	NOUN
,	PUNCT
particularly	ADV
mosaic	ADJ
.	PUNCT

#	id	2024
he	PRON
was	AUX
raised	VERB
catholic	ADJ
church	NOUN
and	CCONJ
still	ADV
practices	VERB
his	PRON
faith	NOUN
.	PUNCT

#	id	2025
corn	NOUN
syrup	NOUN
is	AUX
made	VERB
from	ADP
corn	NOUN
starch	NOUN
using	VERB
an	DET
enzymatic	ADJ
process	NOUN
that	PRON
converts	VERB
it	PRON
to	ADP
sugars	NOUN
.	PUNCT

#	id	2026
after	ADP
crossing	VERB
the	DET
iowa	PROPN
,	PUNCT
it	PRON
goes	VERB
through	ADP
nichols	PROPN
,	PUNCT
where	SCONJ
a	DET
short	ADJ
overlap	NOUN
with	ADP
iowa	PROPN
highway	NOUN
1	NUM
begins	VERB
.	PUNCT

#	id	2027
gareth	PROPN
malone	PROPN
,	PUNCT
choirmaster	NOUN
and	CCONJ
broadcaster	NOUN
,	PUNCT
subject	NOUN
of	ADP
the	DET
choir	NOUN

#	id	2028
1	X
:	PUNCT
edison	PROPN
studios	NOUN
produced	VERB
the	DET
first	ADJ
frankenstein	PROPN
film	NOUN
,	PUNCT
directed	VERB
by	ADP
j	PROPN
searle	PROPN
dawley	PROPN
.	PUNCT

#	id	2029
the	DET
meta	ADJ
critic	NOUN
site	NOUN
rotten	ADJ
tomatoes	NOUN
lists	VERB
the	DET
film	NOUN
as	ADP
having	VERB
an	DET
approval	NOUN
rating	NOUN
of	ADP
1	NUM
%	NOUN
among	ADP
critics	NOUN
based	VERB
on	ADP
1	NUM
reviews	NOUN
,	PUNCT
with	ADP
an	DET
average	ADJ
rating	NOUN
of	ADP
11	NUM
/	SYM
1	NUM
.	PUNCT

#	id	2030
he	PRON
moved	VERB
to	ADP
fc	PROPN
tokyo	PROPN
in	ADP
1	NUM
and	CCONJ
coached	VERB
for	ADP
youth	NOUN
team	NOUN
.	PUNCT

#	id	2031
he	PRON
is	AUX
a	DET
cambridge	PROPN
resident	NOUN
and	CCONJ
a	DET
member	NOUN
of	ADP
the	DET
democratic	PROPN
party	PROPN
.	PUNCT

#	id	2032
he	PRON
was	AUX
a	DET
member	NOUN
of	ADP
the	DET
indian	PROPN
national	PROPN
congress	PROPN
and	CCONJ
led	VERB
the	DET
mass	ADJ
mobilization	NOUN
against	ADP
foreign	ADJ
rule	NOUN
.	PUNCT

#	id	2033
kazuki	PROPN
nakajima	PROPN
,	PUNCT
racecar	NOUN
driver	NOUN
(	PUNCT
currently	ADV
enrolled	VERB
)	PUNCT

#	id	2034
before	ADP
1	NUM
the	DET
area	NOUN
was	AUX
part	NOUN
of	ADP
germany	PROPN
.	PUNCT

#	id	2035
sari	NOUN
-	PUNCT
worn	VERB
by	ADP
women	NOUN
in	ADP
india	PROPN
,	PUNCT
nepal	PROPN
,	PUNCT
bangladesh	PROPN
,	PUNCT
pakistan	PROPN
and	CCONJ
sri	PROPN
lanka	PROPN
.	PUNCT

#	id	2036
there	PRON
have	AUX
also	ADV
been	AUX
invited	VERB
comedians	NOUN
like	ADP
robin	PROPN
ince	PROPN
.	PUNCT

#	id	2037
the	DET
fruit	NOUN
is	AUX
a	DET
silky	ADJ
hairy	ADJ
legume	NOUN
pod	NOUN
up	ADP
to	ADP
long	ADV
containing	VERB
several	ADJ
seeds	NOUN
.	PUNCT

#	id	2038
according	VERB
to	ADP
the	DET
united	PROPN
states	PROPN
census	PROPN
bureau	NOUN
,	PUNCT
the	DET
town	NOUN
has	VERB
a	DET
total	ADJ
area	NOUN
of	ADP
,	PUNCT
of	ADP
which	PRON
is	AUX
land	NOUN
and	CCONJ
,	PUNCT
or	CCONJ
11	NUM
%	NOUN
,	PUNCT
is	AUX
water	NOUN
.	PUNCT

#	id	2039
he	PRON
is	AUX
the	DET
brother	NOUN
of	ADP
pinky	PROPN
webb	PROPN
and	CCONJ
hubert	PROPN
webb	PROPN
.	PUNCT

#	id	2040
it	PRON
is	AUX
often	ADV
split	VERB
in	ADP
half	NOUN
and	CCONJ
stuffed	VERB
with	ADP
a	DET
jamaican	ADJ
patty	NOUN
to	PART
form	VERB
a	DET
sandwich	NOUN
.	PUNCT

#	id	2041
cnil	NOUN
can	AUX
warn	VERB
organisations	NOUN
or	CCONJ
people	NOUN
who	PRON
are	AUX
found	VERB
to	PART
be	AUX
non	ADV
compliant	ADJ
with	ADP
the	DET
law	NOUN
,	PUNCT
and	CCONJ
also	ADV
report	VERB
them	PRON
to	ADP
the	DET
public	ADJ
ministry	NOUN
.	PUNCT

#	id	2042
seversky	NOUN
was	AUX
a	DET
founder	NOUN
and	CCONJ
trustee	NOUN
of	ADP
the	DET
new	PROPN
york	PROPN
institute	PROPN
of	ADP
technology	PROPN
,	PUNCT
which	PRON
in	ADP
1	NUM
acquired	VERB
an	DET
elegant	ADJ
mansion	NOUN
originally	ADV
built	VERB
by	ADP
alfred	PROPN
irenee	PROPN
du	PROPN
pont	PROPN
.	PUNCT

#	id	2043
hagar	PROPN
drove	VERB
a	DET
1	NUM
,	PUNCT
but	CCONJ
a	DET
ferrari	NOUN
gt1	NOUN
was	AUX
also	ADV
used	VERB
.	PUNCT

#	id	2044
operationally	ADV
it	PRON
is	AUX
mostly	ADV
included	VERB
in	ADP
the	DET
munichrosenheim	NOUN
railway	NOUN
(	PUNCT
line	NOUN
1	NUM
)	PUNCT
.	PUNCT

#	id	2045
the	DET
new	PROPN
york	PROPN
times	PROPN
,	PUNCT
the	DET
washington	PROPN
post	PROPN
,	PUNCT
and	CCONJ
fox	PROPN
news	PROPN
were	AUX
granted	VERB
exclusive	ADJ
agreements	NOUN
with	ADP
the	DET
book	NOUN
s	PART
author	NOUN
to	PART
pursue	VERB
the	DET
story	NOUN
lines	NOUN
found	VERB
in	ADP
the	DET
book	NOUN
.	PUNCT

#	id	2046
in	ADP
1	NUM
the	DET
ephemeric	ADJ
kingdom	PROPN
of	ADP
westphalia	PROPN
annexed	VERB
the	DET
duchy	NOUN
,	PUNCT
before	SCONJ
first	ADJ
french	ADJ
empire	NOUN
annexed	VERB
it	PRON
in	ADP
1	NUM
.	PUNCT

#	id	2047
denny	PROPN
hamlin	PROPN
also	ADV
had	VERB
a	DET
dominant	ADJ
car	NOUN
,	PUNCT
but	CCONJ
blew	VERB
an	DET
engine	NOUN
late	ADV
in	ADP
the	DET
race	NOUN
.	PUNCT

#	id	2048
she	PRON
appeared	VERB
in	ADP
two	NUM
episodes	NOUN
of	ADP
magnum	NOUN
pi	PROPN
(	PUNCT
as	ADP
different	ADJ
characters	NOUN
)	PUNCT
and	CCONJ
three	NUM
episodes	NOUN
of	ADP
murder	NOUN
she	PRON
wrote	VERB
.	PUNCT

#	id	2049
,	PUNCT
directed	VERB
by	ADP
emile	PROPN
chautard	PROPN
(	PUNCT
1	X
,	PUNCT
based	VERB
on	ADP
the	DET
novel	ADJ
two	NUM
little	ADJ
wooden	ADJ
shoes	NOUN
)	PUNCT

#	id	2050
it	PRON
is	AUX
a	DET
neighbor	NOUN
to	ADP
high	ADJ
carihuairazo	NOUN
volcano	NOUN
.	PUNCT

#	id	2051
cemex	PROPN
operates	VERB
an	DET
asphalt	NOUN
and	CCONJ
building	NOUN
materials	NOUN
depot	NOUN
at	ADP
the	DET
site	NOUN
.	PUNCT

#	id	2052
the	DET
songs	NOUN
are	AUX
both	PRON
b	X
sides	NOUN
from	ADP
the	DET
shape	NOUN
shift	NOUN
with	ADP
me	PRON
recording	NOUN
sessions	NOUN
.	PUNCT

#	id	2053
paper	NOUN
dolls	NOUN
are	AUX
figures	NOUN
cut	VERB
out	ADP
of	ADP
paper	NOUN
or	CCONJ
thin	ADJ
card	NOUN
,	PUNCT
with	ADP
separate	ADJ
clothes	NOUN
,	PUNCT
also	ADV
made	VERB
of	ADP
paper	NOUN
,	PUNCT
that	PRON
are	AUX
usually	ADV
held	VERB
onto	ADP
the	DET
doll	NOUN
by	ADP
paper	NOUN
folding	VERB
tabs	NOUN
.	PUNCT

#	id	2054
edwards	PROPN
direction	NOUN
was	AUX
praised	VERB
,	PUNCT
including	VERB
his	PRON
pacing	NOUN
of	ADP
the	DET
story	NOUN
,	PUNCT
although	SCONJ
the	DET
reviewer	NOUN
for	ADP
variety	NOUN
felt	VERB
the	DET
film	NOUN
was	AUX
unnecessarily	ADV
long	ADJ
.	PUNCT

#	id	2055
events	NOUN
from	ADP
the	DET
year	NOUN
1	NUM
in	ADP
sweden	PROPN

#	id	2056
also	ADV
on	ADP
the	DET
property	NOUN
is	AUX
a	DET
contributing	VERB
granary	NOUN
(	PUNCT
c	X
.	PUNCT
1	NUM
)	PUNCT
and	CCONJ
cold	ADJ
frame	NOUN
(	PUNCT
c	X
.	PUNCT
1	NUM
)	PUNCT
.	PUNCT

#	id	2057
it	PRON
is	AUX
also	ADV
present	ADJ
in	ADP
the	DET
wild	NOUN
in	ADP
new	PROPN
zealand	PROPN
,	PUNCT
where	SCONJ
it	PRON
is	AUX
of	ADP
exotic	ADJ
origin	NOUN
.	PUNCT

#	id	2058
from	ADP
1	NUM
-	SYM
1	NUM
,	PUNCT
he	PRON
did	VERB
his	PRON
graduate	ADJ
study	NOUN
(	PUNCT
m	VERB
.	PUNCT
sc	PROPN
)	PUNCT
at	ADP
zhejiang	PROPN
university	PROPN
,	PUNCT
hangzhou	PROPN
.	PUNCT

#	id	2059
the	DET
film	NOUN
stars	VERB
jose	PROPN
prakash	PROPN
and	CCONJ
miss	PROPN
kumari	NOUN
in	ADP
the	DET
lead	NOUN
roles	NOUN
.	PUNCT

#	id	2060
he	PRON
is	AUX
a	DET
supporter	NOUN
of	ADP
the	DET
south	PROPN
sydney	PROPN
rabbitohs	X
.	PUNCT

#	id	2061
parke-davis	ADJ
(	PUNCT
subsidiary	NOUN
of	ADP
pfizer	PROPN
;	PUNCT
1	NUM
-	PUNCT
)	PUNCT

#	id	2062
although	SCONJ
she	PRON
stepped	VERB
down	ADV
from	ADP
her	PRON
role	NOUN
as	ADP
co	NOUN
ceo	PROPN
of	ADP
birchbox	PROPN
in	ADP
1	NUM
,	PUNCT
she	PRON
remained	VERB
a	DET
member	NOUN
of	ADP
the	DET
board	NOUN
.	PUNCT

#	id	2063
it	PRON
was	AUX
released	VERB
in	ADP
1	NUM
on	ADP
atlantic	PROPN
records	NOUN
.	PUNCT

#	id	2064
in	ADP
the	DET
ligue	NOUN
1	NUM
he	PRON
will	AUX
play	VERB
a	DET
total	NOUN
of	ADP
1	NUM
matches	NOUN
having	AUX
scored	VERB
twice	ADV
.	PUNCT

#	id	2065
the	DET
two	NUM
wrote	VERB
and	CCONJ
produced	VERB
both	CCONJ
the	DET
first	ADJ
single	ADJ
and	CCONJ
theme	NOUN
for	ADP
cheyenne	PROPN
kimball	PROPN
mtv	PROPN
reality	NOUN
show	NOUN
and	CCONJ
album	NOUN
the	DET
day	NOUN
has	AUX
come	VERB
.	PUNCT

#	id	2066
when	SCONJ
he	PRON
was	AUX
1	NUM
,	PUNCT
his	PRON
father	NOUN
took	VERB
early	ADJ
retirement	NOUN
and	CCONJ
the	DET
family	NOUN
moved	VERB
to	ADP
tiburon	PROPN
.	PUNCT

#	id	2067
in	ADP
united	PROPN
kingdom	PROPN
courts	NOUN
,	PUNCT
they	PRON
are	AUX
known	VERB
as	ADP
judicial	ADJ
assistants	NOUN
.	PUNCT

#	id	2068
it	PRON
was	AUX
first	ADV
released	VERB
in	ADP
arcades	NOUN
in	ADP
1	NUM
before	ADP
being	AUX
converted	VERB
to	ADP
home	NOUN
computers	NOUN
and	CCONJ
published	VERB
by	ADP
us	PRON
gold	NOUN
in	ADP
1	NUM
.	PUNCT

#	id	2069
it	PRON
is	AUX
owned	VERB
by	ADP
baotou	PROPN
steel	NOUN
.	PUNCT

#	id	2070
its	PRON
only	ADJ
a	DET
paper	NOUN
moon	NOUN
(	PUNCT
harold	PROPN
arlen	PROPN
,	PUNCT
yip	PROPN
harburg	PROPN
,	PUNCT
billy	PROPN
rose	VERB
)	PUNCT
1	NUM
:	SYM
1	NUM

#	id	2071
he	PRON
directed	VERB
the	DET
rite	NOUN
,	PUNCT
an	DET
exorcism	NOUN
thriller	NOUN
film	NOUN
starring	VERB
anthony	PROPN
hopkins	PROPN
,	PUNCT
in	ADP
1	NUM
.	PUNCT

#	id	2072
he	PRON
received	VERB
a	DET
preliminary	ADJ
education	NOUN
in	ADP
the	DET
public	ADJ
schools	NOUN
of	ADP
gorham	PROPN
,	PUNCT
and	CCONJ
ann	PROPN
arbor	PROPN
.	PUNCT

#	id	2073
reviewers	NOUN
for	ADP
electronic	ADJ
gaming	NOUN
monthly	ADV
criticized	VERB
the	DET
gameplay	NOUN
,	PUNCT
believing	VERB
it	PRON
to	PART
be	AUX
inadequate	ADJ
.	PUNCT

#	id	2074
abu	PROPN
bakr	PROPN
al-baghdadi	PROPN
,	PUNCT
leader	NOUN
of	ADP
terrorist	ADJ
group	NOUN
(	PUNCT
islamic	ADJ
state	NOUN
of	ADP
iraq	PROPN
and	CCONJ
the	DET
levant	NOUN
)	PUNCT

#	id	2075
federico	PROPN
fellini	PROPN
la	PROPN
dolce	X
vita	PROPN
,	PUNCT
112	NUM
,	PUNCT
and	CCONJ
amarcord	NOUN

#	id	2076
during	ADP
his	PRON
childhood	NOUN
,	PUNCT
he	PRON
accompanied	VERB
his	PRON
father	NOUN
to	ADP
meetings	NOUN
of	ADP
alcoholics	NOUN
anonymous	ADJ
.	PUNCT

#	id	2077
file	NOUN
:	PUNCT
choragiew	PROPN
mazowsza	PROPN
.	PUNCT
svg	NOUN
|	NOUN
the	DET
flag	NOUN
of	ADP
the	DET
former	ADJ
duchy	NOUN
of	ADP
masovia	NOUN

#	id	2078
the	DET
wedding	NOUN
was	AUX
attended	VERB
by	ADP
paula	PROPN
echevarria	PROPN
and	CCONJ
cecilia	PROPN
freire	PROPN
.	PUNCT

#	id	2079
thus	ADV
,	PUNCT
it	PRON
can	AUX
be	AUX
described	VERB
as	ADP
a	DET
twice	ADV
baked	ADJ
food	NOUN
(	PUNCT
see	VERB
rusk	PROPN
)	PUNCT
.	PUNCT

#	id	2080
his	PRON
1th	ADJ
precinct	NOUN
novels	NOUN
have	AUX
become	VERB
staples	NOUN
of	ADP
the	DET
police	NOUN
procedural	ADJ
genre	NOUN
.	PUNCT

#	id	2081
his	PRON
elder	ADJ
brother	NOUN
,	PUNCT
dugald	PROPN
c	PROPN
jackson	PROPN
,	PUNCT
co	X
wrote	VERB
some	DET
books	NOUN
with	ADP
him	PRON
and	CCONJ
also	ADV
had	VERB
a	DET
career	NOUN
as	ADP
an	DET
electrical	ADJ
engineer	NOUN
and	CCONJ
academic	NOUN
.	PUNCT

#	id	2082
fast	VERB
forward	ADV
(	PUNCT
caroline	PROPN
distribution	NOUN
,	PUNCT
1	NUM
)	PUNCT
on	ADP
four	NUM
tracks	NOUN

#	id	2083
power	NOUN
from	ADP
a	DET
fordson	ADJ
tractor	NOUN
engine	NOUN
is	AUX
relayed	VERB
to	ADP
the	DET
wheels	NOUN
via	ADP
hydraulic	PROPN
motors	NOUN
.	PUNCT

#	id	2084
this	DET
milestone	NOUN
in	ADP
a	DET
girl	NOUN
s	PART
life	NOUN
is	AUX
observed	VERB
by	ADP
her	PRON
family	NOUN
and	CCONJ
friends	NOUN
,	PUNCT
with	ADP
gifts	NOUN
and	CCONJ
her	PRON
wearing	VERB
a	DET
sari	NOUN
for	ADP
the	DET
ritual	NOUN
.	PUNCT

#	id	2085
the	DET
race	NOUN
then	ADV
turned	VERB
north	NOUN
east	NOUN
towards	ADP
mercus-garrabet	NOUN
and	CCONJ
wound	PROPN
east	NOUN
through	ADP
nalzen	NOUN
to	ADP
lavelanet	PROPN
.	PUNCT

#	id	2086
the	DET
label	NOUN
was	AUX
owned	VERB
by	ADP
producer	NOUN
giorgio	NOUN
gomelsky	PROPN
and	CCONJ
distributed	VERB
by	ADP
polydor	NOUN
records	NOUN
.	PUNCT

#	id	2087
the	DET
following	NOUN
is	AUX
a	DET
list	NOUN
of	ADP
releases	NOUN
by	ADP
independent	ADJ
record	NOUN
label	PROPN
deathwish	PROPN
inc	PROPN
.	PUNCT

#	id	2088
khosrau	PROPN
finally	ADV
captured	VERB
it	PRON
in	ADP
1	NUM
;	PUNCT
its	PRON
fall	NOUN
was	AUX
said	VERB
to	PART
have	AUX
caused	VERB
justin	PROPN
ii	PROPN
to	PART
go	VERB
insane	ADJ
.	PUNCT

#	id	2089
he	PRON
would	AUX
finally	ADV
name	VERB
the	DET
dish	NOUN
'	PART
mami	PROPN
soup	NOUN
'	PUNCT
(	PUNCT
)	PUNCT
,	PUNCT
literally	ADV
meaning	VERB
,	PUNCT
ma	PROPN
s	PART
noodles	NOUN
.	PUNCT

#	id	2090
it	PRON
was	AUX
made	VERB
for	ADP
and	CCONJ
first	ADV
broadcast	NOUN
on	ADP
nbc	PROPN
during	ADP
the	DET
holiday	NOUN
season	NOUN
in	ADP
1	NUM
.	PUNCT

#	id	2091
boisne	NOUN
la	DET
tude	NOUN
is	AUX
a	DET
commune	NOUN
of	ADP
france	PROPN
in	ADP
the	DET
charente	PROPN
department	PROPN
of	ADP
france	PROPN
of	ADP
southwestern	ADJ
france	PROPN
.	PUNCT

#	id	2092
it	PRON
was	AUX
listed	VERB
on	ADP
the	DET
national	ADJ
register	NOUN
of	ADP
historic	ADJ
places	NOUN
in	ADP
1	NUM
.	PUNCT

#	id	2093
during	ADP
the	DET
1	NUM
-	SYM
1	NUM
season	NOUN
,	PUNCT
he	PRON
was	AUX
sent	VERB
out	ADP
on	ADP
loan	NOUN
to	ADP
second	PROPN
division	PROPN
side	NOUN
sc	PROPN
freamunde	PROPN
,	PUNCT
where	SCONJ
he	PRON
scored	VERB
1	NUM
goals	NOUN
in	ADP
1	NUM
appearances	NOUN
.	PUNCT

#	id	2094
this	DET
system	NOUN
is	AUX
commonly	ADV
used	VERB
for	ADP
motorcycle	NOUN
as	SCONJ
it	PRON
eliminates	VERB
the	DET
need	NOUN
of	ADP
pre	ADJ
mixing	NOUN
fuel	NOUN
and	CCONJ
two	NUM
stroke	NOUN
oil	NOUN
.	PUNCT

#	id	2095
mattinata	PROPN
(	PUNCT
;	PUNCT
english	NOUN
:	PUNCT
morning	NOUN
)	PUNCT
was	AUX
the	DET
first	ADJ
song	NOUN
ever	ADV
written	VERB
expressly	ADV
for	ADP
the	DET
the	DET
gramophone	NOUN
co	X
ltd	PROPN
(	PUNCT
the	DET
present	ADJ
day	NOUN
emi	PROPN
records	NOUN
)	PUNCT
.	PUNCT

#	id	2096
their	PRON
first	ADJ
line	NOUN
of	ADP
clothing	NOUN
sponsored	VERB
two	NUM
countries	NOUN
,	PUNCT
kenya	PROPN
and	CCONJ
haiti	PROPN
.	PUNCT

#	id	2097
after	ADP
retiring	VERB
,	PUNCT
he	PRON
worked	VERB
as	ADP
a	DET
manager	NOUN
at	ADP
a	DET
tesco	NOUN
in	ADP
middlewich	PROPN
.	PUNCT

#	id	2098
1th	ADJ
anniversary	NOUN
of	ADP
the	DET
first	ADJ
episode	NOUN
of	ADP
coronation	PROPN
street	PROPN
.	PUNCT

#	id	2099
the	DET
title	NOUN
comes	VERB
from	ADP
the	DET
1	NUM
soundgarden	ADJ
song	NOUN
outshined	VERB
,	PUNCT
which	PRON
features	VERB
the	DET
line	NOUN
i	PRON
m	AUX
looking	VERB
california	PROPN
,	PUNCT
and	CCONJ
feeling	VERB
minnesota	PROPN
.	PUNCT

#	id	2100
mrsid	PROPN
was	AUX
originally	ADV
developed	VERB
for	ADP
geographic	ADJ
information	NOUN
system	NOUN
(	PUNCT
gis	PROPN
)	PUNCT
.	PUNCT

#	id	2101
joe	PROPN
satriani	PROPN
-	PUNCT
guitar	PROPN
solo	NOUN
(	PUNCT
track	NOUN
1	NUM
)	PUNCT

#	id	2102
in	ADP
1	NUM
italian	ADJ
post	NOUN
issued	VERB
a	DET
stamp	NOUN
in	ADP
his	PRON
honor	NOUN
.	PUNCT

#	id	2103
the	DET
church	NOUN
is	AUX
now	ADV
in	ADP
an	DET
isolated	ADJ
position	NOUN
,	PUNCT
but	CCONJ
earthworks	NOUN
in	ADP
its	PRON
vicinity	NOUN
suggest	VERB
that	SCONJ
a	DET
village	NOUN
existed	VERB
nearby	ADV
,	PUNCT
which	PRON
was	AUX
subsequently	ADV
abandoned	VERB
village	NOUN
.	PUNCT

#	id	2104
the	DET
family	NOUN
moved	VERB
to	ADP
vienna	PROPN
in	ADP
1	NUM
.	PUNCT

#	id	2105
his	PRON
career	NOUN
was	AUX
spent	VERB
at	ADP
the	DET
british	ADJ
museum	NOUN
,	PUNCT
although	SCONJ
not	PART
in	ADP
its	PRON
music	NOUN
department	NOUN
.	PUNCT

#	id	2106
during	ADP
the	DET
construction	NOUN
of	ADP
the	DET
airfield	NOUN
,	PUNCT
the	DET
already	ADV
built	VERB
runways	NOUN
were	AUX
used	VERB
for	ADP
glider	NOUN
testing	NOUN
,	PUNCT
including	VERB
the	DET
massive	ADJ
hamilcar	NOUN
.	PUNCT

#	id	2107
stir	VERB
with	ADP
ice	NOUN
,	PUNCT
strain	VERB
into	ADP
a	DET
cocktail	NOUN
glass	NOUN
and	CCONJ
serve	VERB
garnished	VERB
with	ADP
a	DET
maraschino	ADJ
cherry	NOUN
.	PUNCT

#	id	2108
review	VERB
aggregator	NOUN
website	NOUN
rotten	ADJ
tomatoes	NOUN
reported	VERB
a	DET
1	NUM
%	NOUN
approval	NOUN
rating	NOUN
with	ADP
an	DET
average	ADJ
rating	NOUN
of	ADP
11	NUM
/	SYM
1	NUM
,	PUNCT
based	VERB
on	ADP
1	NUM
reviews	NOUN
.	PUNCT

#	id	2109
from	ADP
1	NUM
it	PRON
began	VERB
to	PART
operate	VERB
scheduled	VERB
passenger	NOUN
regional	ADJ
airline	NOUN
.	PUNCT

#	id	2110
the	DET
car	NOUN
was	AUX
priced	VERB
at	ADP
11	NUM
francs	NOUN
(	PUNCT
roughly	ADV
us	PRON
$	SYM
11	NUM
at	ADP
the	DET
time	NOUN
)	PUNCT
,	PUNCT
at	ADP
a	DET
time	NOUN
when	SCONJ
a	DET
rolls-royce	ADJ
silver	NOUN
shadow	NOUN
cost	VERB
11	NUM
francs	NOUN
.	PUNCT

#	id	2111
he	PRON
returned	VERB
to	ADP
tokyo	PROPN
verdy	NOUN
for	ADP
the	DET
1	NUM
season	NOUN
and	CCONJ
played	VERB
with	ADP
them	PRON
until	ADP
the	DET
end	NOUN
of	ADP
the	DET
1	NUM
season	NOUN
.	PUNCT

#	id	2112
cukurbuk	NOUN
is	AUX
a	DET
village	NOUN
in	ADP
the	DET
bartn	NOUN
,	PUNCT
bartn	ADJ
province	NOUN
,	PUNCT
turkey	PROPN
.	PUNCT

#	id	2113
the	DET
$	SYM
11	NUM
prize	NOUN
is	AUX
in	ADP
honor	NOUN
of	ADP
herman	PROPN
feshbach	PROPN
of	ADP
massachusetts	PROPN
institute	PROPN
of	ADP
technology	NOUN
.	PUNCT

#	id	2114
she	PRON
studied	VERB
at	ADP
benenden	NOUN
school	NOUN
and	CCONJ
finished	VERB
her	PRON
education	NOUN
in	ADP
switzerland	PROPN
and	CCONJ
france	PROPN
.	PUNCT

#	id	2115
previous	ADJ
issues	NOUN
published	VERB
by	ADP
timely	PROPN
comics	PROPN
inc	PROPN
.	PUNCT
1	NUM
published	VERB
by	ADP
marvel	NOUN
comics	NOUN

#	id	2116
is	AUX
edwin	PROPN
denison	PROPN
morgan	PROPN
married	VERB

#	id	2117
memory	NOUN
card	NOUN
in	ADP
general	ADJ
;	PUNCT
electronic	ADJ
flash	NOUN
memory	NOUN
data	NOUN
storage	NOUN
devices	NOUN
used	VERB
for	ADP
storing	VERB
data	NOUN
,	PUNCT
typically	ADV
in	ADP
portable	ADJ
devices	NOUN

#	id	2118
mechau	NOUN
is	AUX
a	DET
village	NOUN
and	CCONJ
a	DET
former	ADJ
municipality	NOUN
in	ADP
the	DET
district	NOUN
altmarkkreis	NOUN
salzwedel	PROPN
,	PUNCT
in	ADP
saxony-anhalt	PROPN
,	PUNCT
germany	PROPN
.	PUNCT

#	id	2119
he	PRON
did	AUX
not	PART
play	VERB
enough	ADJ
games	NOUN
that	DET
season	NOUN
to	PART
earn	VERB
a	DET
premier	ADJ
league	NOUN
medal	NOUN
.	PUNCT

#	id	2120
she	PRON
was	AUX
born	VERB
in	ADP
bergen	PROPN
,	PUNCT
but	CCONJ
grew	VERB
up	ADP
in	ADP
rsta	NOUN
.	PUNCT

#	id	2121
abul	PROPN
kalam	PROPN
azad	PROPN
,	PUNCT
the	DET
nationalist	ADJ
leader	NOUN
of	ADP
the	DET
indian	PROPN
national	PROPN
congress	PROPN
,	PUNCT
was	AUX
one	NUM
of	ADP
its	PRON
main	ADJ
initial	ADJ
patrons	NOUN
.	PUNCT

#	id	2122
chavez	PROPN
utilized	VERB
successful	ADJ
managers	NOUN
from	ADP
pdvsa	NOUN
to	PART
lead	VERB
his	PRON
referendum	NOUN
campaign	NOUN
.	PUNCT

#	id	2123
it	PRON
is	AUX
actually	ADV
a	DET
live	ADJ
recorded	VERB
session	NOUN
that	PRON
took	VERB
place	NOUN
in	ADP
1	NUM
right	ADV
after	ADP
their	PRON
appearance	NOUN
in	ADP
the	DET
decline	NOUN
of	ADP
western	ADJ
civilization	NOUN
part	NOUN
ii	PROPN
the	DET
metal	NOUN
years	NOUN
.	PUNCT

#	id	2124
danses	NOUN
concertantes	NOUN
is	AUX
a	DET
work	NOUN
for	ADP
chamber	NOUN
orchestra	NOUN
by	ADP
igor	PROPN
stravinsky	PROPN
,	PUNCT
composed	VERB
in	ADP
1	NUM
.	PUNCT

#	id	2125
he	PRON
submitted	VERB
to	ADP
the	DET
central	ADJ
election	NOUN
commission	PROPN
of	ADP
russia	PROPN
the	DET
documents	NOUN
required	VERB
for	ADP
registration	NOUN
